name,counts,GeneSymbol
NM_000993.5,3,RPL31
NM_001145434.2,3,ZNF880
NM_024632.6,3,SAP30L
NM_017495.6,3,RBM38
NM_013268.3,3,LGALS13
NM_152665.3,3,DYNLT5
NM_006815.4,3,TMED2
NM_007137.5,3,ZNF81
NM_005411.5,3,SFTPA1
NM_018690.4,3,APOBR
NM_005252.4,3,FOS
NM_002101.5,3,GYPC
NM_001032363.4,3,MICOS10
NM_001080510.5,3,METTL23
NM_001017417.3,3,CT45A1
NM_021075.4,3,NDUFV3
NM_015926.6,3,TEX264
NM_000988.5,3,RPL27
NM_001105663.3,3,NUDT7
NM_001301771.2,3,LDAF1
NM_014183.4,3,DYNLRB1
NM_001319236.2,3,RPL34
NM_004553.6,3,NDUFS6
NM_145899.3,3,HMGA1
NM_024098.4,3,CCDC86
NM_175881.5,3,ODF3L1
NM_000594.4,3,TNF
NM_152266.5,3,FAAP24
NM_213598.4,3,ZNF543
NM_001386928.1,3,CHURC1
NM_016200.5,3,LSM8
NM_001080489.3,3,GLOD5
NM_001010844.4,3,IRAK1BP1
NM_001013.4,3,RPS9
NM_025263.4,3,PRR3
NM_001351123.2,3,TEX49
NM_001042706.3,3,IQCJ
NM_001110213.1,2,PRH2
NM_001374838.1,2,FOXL3
NM_001135048.2,2,JDP2
NM_001080441.4,2,TTC36
NM_001145643.2,2,PHGR1
NM_001330617.2,2,ZNF17
NM_001378600.1,2,NFILZ
NM_020300.5,2,MGST1
NM_178859.4,2,SLC51B
NM_014468.4,2,VENTX
NM_006774.5,2,INMT
NM_016298.4,2,FBXO40
NM_017560.3,2,ZNF853
NM_030968.5,2,C1QTNF1
NM_014064.4,2,NTMT1
NM_000871.3,2,HTR6
NM_001123366.2,2,HMSD
NM_001088.3,2,AANAT
NM_004098.4,2,EMX2
NM_014182.5,2,ORMDL2
NM_014587.5,2,SOX8
NM_019037.3,2,EXOSC4
NM_001099694.2,2,ZNF578
NM_001033088.3,2,NGRN
NM_001113324.3,2,TEN1
NM_005951.2,2,MT1H
NM_001042693.3,2,SHISAL2A
NM_006829.3,2,ADIRF
NM_021126.8,2,MPST
NM_000911.4,2,OPRD1
NM_001099403.2,2,PRDM8
NM_014665.4,2,LRRC14
NM_178331.2,2,GNRH2
NM_003945.4,2,ATP6V0E1
NM_002143.3,2,HPCA
NM_003731.3,2,SSNA1
NM_025029.5,2,MZT2B
NM_001145536.2,2,C17orf107
NM_031903.3,2,MRPL32
NM_182532.3,2,TMEM61
NM_138283.1,2,CSTL1
NM_025195.4,2,TRIB1
NM_000595.4,2,LTA
NM_152316.3,2,ARL14EP
NM_175734.5,2,SPEM2
NM_001674.4,2,ATF3
NM_001102576.3,2,CSAG1
NM_052858.6,2,MARVELD3
NM_000346.4,2,SOX9
NM_001030013.2,2,NPS
NM_003357.5,2,SCGB1A1
NM_012099.3,2,POLR1G
NM_018053.4,2,XKR8
NM_003761.5,2,VAMP8
NM_001376491.1,2,ZNF165
NM_033542.4,2,SYS1
NM_030788.4,2,DCSTAMP
NM_001100829.3,2,TMEM170B
NM_001291284.2,2,CYB561D2
NM_001135674.2,2,SMIM19
NM_018457.4,2,PRR13
NM_178570.3,2,RTN4RL2
NM_024684.4,2,AAMDC
NM_175769.3,2,TCF23
NM_003450.3,2,ZNF174
NM_001144874.1,2,PATE4
NM_001370414.1,2,LOC114841035
NM_004837.4,2,GGPS1
NM_001080500.4,2,VWC2L
NM_001365156.1,2,RFLNA
NM_001030005.3,2,CPLX3
NM_001370300.1,2,SS18L2
NM_001013642.3,2,TRNP1
NM_014913.4,2,ADNP2
NM_024664.4,2,PPCS
NM_000558.5,2,HBA1
NM_152889.3,2,CHST13
NM_004095.4,2,EIF4EBP1
NM_138374.3,2,ZNF845
NM_001330.5,2,CTF1
NM_054023.5,2,SCGB3A2
NM_145252.3,2,ZG16B
NM_003811.4,2,TNFSF9
NM_001004333.5,2,RNASEK
NM_002239.4,2,KCNJ3
NM_172367.3,2,TRARG1
NM_016592.5,2,GNAS
NM_145268.4,2,SSMEM1
NM_004885.3,2,NPFFR2
NM_020386.5,2,PLAAT1
NM_199339.3,2,SPEM1
NM_175856.5,2,CHSY3
NM_152997.4,2,FDCSP
NM_001372163.1,2,PRRG3
NM_052971.3,2,LEAP2
NM_177966.7,2,PDE12
NM_001193628.2,2,SMIM17
NM_003278.3,2,CLEC3B
NM_001098376.3,2,PRAMEF15
NM_016438.4,2,HIGD1B
NM_001010897.3,2,SERP2
NM_182515.4,2,ZNF714
NM_173846.5,2,TPPP2
NM_052898.2,2,XKR4
NM_002149.4,2,HPCAL1
NM_001192.3,2,TNFRSF17
NM_002469.3,2,MYF6
NM_015871.5,2,ZNF593
NM_001645.5,2,APOC1
NM_144578.4,2,MAPK1IP1L
NM_001024598.4,2,HES3
NM_001672.3,2,ASIP
NM_001866.3,2,COX7B
NM_022044.3,2,SDF2L1
NM_001195256.2,2,GFY
NM_153688.4,2,ZFP1
NM_173832.6,2,ZFP41
NM_213607.3,2,CCDC103
NM_001085429.2,2,TMEM213
NM_133465.4,2,KIAA1958
NM_004316.4,2,ASCL1
NM_000538.4,2,RFXAP
NM_001195581.2,2,ARL14EPL
NM_057091.3,2,ARTN
NM_005331.5,2,HBQ1
NM_003676.4,2,DEGS1
NM_020233.5,2,ADPRM
NM_001128302.3,2,LYRM1
NM_178455.3,2,SPINT4
NM_001370215.1,2,ZNF71
NM_207395.3,2,ZNF324B
NM_005382.2,2,NEFM
NM_032323.3,2,TMEM79
NM_014347.3,2,ZNF324
NM_001195442.2,2,FAM240A
NM_001178126.2,2,IGLL5
NM_006471.4,2,MYL12A
NM_012118.4,2,NOCT
NM_001010980.5,2,NCMAP
NM_004676.2,2,PRY
NM_020657.4,2,ZNF304
NM_014655.4,2,SLC25A44
NM_014372.5,2,RNF11
NM_001039886.4,2,ZNF808
NM_016093.4,2,RPL26L1
NM_001291999.2,2,NCK1
NM_001382345.1,2,LEUTX
NM_001031.5,2,RPS28
NM_182565.4,2,UBALD2
NM_145304.4,2,C7orf33
NM_173632.4,2,ZNF776
NM_024585.4,2,ARMC7
NM_033546.4,2,MYL12B
NM_017527.4,2,LY6K
NM_005207.4,2,CRKL
NM_144711.6,2,KLHL23
NM_173699.4,2,MAGEB18
NM_001351111.1,2,FAM236C
NM_145649.5,2,GCNT2
NM_144638.3,2,TMEM42
NM_004547.6,2,NDUFB4
NM_001040061.3,2,FOXL2NB
NM_001199280.2,2,HAS3
NM_005408.3,2,CCL13
NM_024893.3,2,SYNDIG1
NM_032727.4,2,INA
NM_005947.3,2,MT1B
NM_020156.5,2,C1GALT1
NM_003412.4,2,ZIC1
NM_001128591.2,2,PSMG4
NM_017595.6,2,NKIRAS2
NM_001331076.1,2,GPR142
NM_001153484.2,2,SCOC
NM_001130929.2,2,STMP1
NM_001023561.4,2,ZNF749
NM_001035267.2,2,RPL41
NM_001195082.2,2,TEX22
NM_032825.5,2,ZNF382
NM_001098821.2,2,TMEM91
NM_024812.3,2,BAALC
NM_006169.3,2,NNMT
NM_016270.4,2,KLF2
NM_018464.5,2,CISD1
NM_006103.4,2,WFDC2
NM_007080.3,2,LSM6
NM_005380.8,2,NBL1
NM_001804.3,2,CDX1
NM_003244.4,2,TGIF1
NM_001346516.2,2,LCOR
NM_003385.5,2,VSNL1
NM_013375.4,2,ABT1
NM_002982.4,2,CCL2
NM_001233.5,2,CAV2
NM_002373.6,2,MAP1A
NM_001024594.3,2,C1orf53
NM_004823.3,2,KCNK6
NM_001010909.5,2,MUC21
NM_000041.4,2,APOE
NM_000517.6,2,HBA2
NM_001136534.3,2,TMEM233
NM_001001683.4,2,MED11
NM_020855.3,2,ZNF492
NM_001355444.3,2,ZNF487
NM_001004309.3,2,ZNF774
NM_002852.4,2,PTX3
NM_006097.5,2,MYL9
NM_023014.1,2,PRAMEF2
NM_013278.4,2,IL17C
NM_017837.4,2,PIGV
NM_001323.4,2,CST6
NM_001366508.1,2,RGMB
NM_005752.6,2,CLEC3A
NM_001135178.3,2,ZNF397
NM_014562.4,2,OTX1
NM_003124.5,2,SPR
NM_213653.4,2,HJV
NM_015351.2,2,TTC9
NM_001008220.2,2,CPLX2
NM_005855.4,2,RAMP1
NM_003732.3,2,EIF4EBP3
NM_152260.3,2,RPUSD2
NM_002009.4,2,FGF7
NM_006667.5,2,PGRMC1
NM_012342.3,2,BAMBI
NM_016311.5,2,ATP5IF1
NM_001037281.2,2,PARD6A
NM_005602.6,2,CLDN11
NM_172251.3,2,MRPL54
NM_019048.4,2,ASNSD1
NM_021025.4,2,TLX3
NM_007109.3,2,TCF19
NM_145239.3,2,PRRT2
NM_005258.3,2,GCHFR
NM_198443.2,2,NRN1L
NM_139161.5,2,CRB3
NM_005492.4,2,CST8
NM_001032386.2,2,SUOX
NM_001129883.4,2,PATE3
NM_001040441.3,2,ZBTB8A
NM_001291291.2,2,MISP3
NM_001080830.5,2,PRAMEF12
NM_014573.3,2,TMEM97
NM_145651.3,2,SCGB1C1
NM_001348070.2,2,FAM236A
NM_001257308.2,2,MINAR2
NM_153189.3,2,SPAM1
NM_207408.3,2,TEX43
NM_138409.4,2,MRAP2
NM_006817.4,2,ERP29
NM_001031692.3,2,LRRC17
NM_198570.5,2,VWC2
NM_033378.2,2,CGB2
NM_033122.4,2,CABS1
NM_172341.4,2,PSENEN
NM_000394.4,2,CRYAA
NM_005034.4,2,POLR2K
NM_002948.5,2,RPL15
NM_004291.4,2,CARTPT
NM_001753.5,2,CAV1
NM_004097.3,2,EMX1
NM_145230.4,2,ATP6V0E2
NM_020141.4,2,TMEM167B
NM_198243.3,2,ASB7
NM_002686.4,2,PNMT
NM_002010.3,2,FGF9
NM_173629.3,2,DYNAP
NM_001491.3,2,GCNT2
NM_001540.5,2,HSPB1
NM_014628.3,2,MAD2L1BP
NM_176870.3,2,MT1M
NM_001757.4,2,CBR1
NM_006407.4,2,ARL6IP5
NM_173824.4,2,C3orf38
NM_002665.4,2,PLGLB2
NM_000327.4,2,ROM1
NM_017914.4,2,FAM174C
NM_144689.5,2,ZNF420
NM_001144994.2,2,C2orf72
NM_153007.5,2,ODF4
NM_052839.4,2,PANX2
NM_018413.6,2,CHST11
NM_152395.3,2,NUDT16
NM_001017361.3,2,KHDC3L
NM_001018108.4,2,SERF2
NM_001348156.2,2,ZNF525
NM_001097594.3,2,XAGE1A
NM_152341.5,2,PAQR4
NM_001367757.1,2,ZNF275
NM_001039029.3,2,LRTM2
NM_173549.3,2,ERICH5
NM_006634.3,2,VAMP5
NM_006198.3,2,PCP4
NM_006873.4,2,STON1
NM_017866.6,2,TMEM70
NM_001304817.2,2,TSACC
NM_002407.3,2,SCGB2A1
NM_021959.3,2,PPP1R11
NM_001271700.2,2,ANKRD61
NM_004175.5,2,SNRPD3
NM_152307.3,2,TRMT61A
NM_002190.3,2,IL17A
NM_006821.6,2,ACOT2
NM_001137560.2,2,TMEM151B
NM_173631.4,2,ZNF547
NM_018462.5,2,BRK1
NM_178011.5,2,LRRTM3
NM_203424.2,2,IQCF2
NM_004888.4,2,ATP6V1G1
NM_152331.4,2,ACOT4
NM_152338.4,2,ZG16
NM_007034.5,2,DNAJB4
NM_182580.3,2,CYB561D1
NM_001300891.2,2,PRAMEF27
NM_005623.3,2,CCL8
NM_152670.3,2,TEX37
NM_139250.2,2,CTAG1A
NM_005654.6,2,NR2F1
NM_031484.4,2,MARVELD1
NM_001003938.4,2,HBM
NM_006834.5,2,RAB32
NM_020192.5,2,YAE1
NM_005612.5,2,REST
NM_033643.3,2,RPL36
NM_018260.3,2,ZNF701
NM_207409.4,2,CLPSL2
NM_022036.4,2,GPRC5C
NM_001105570.2,2,NUDT19
NM_001167600.3,2,NEU4
NM_021202.3,2,TP53INP2
NM_199161.5,2,SAA1
NM_005332.3,2,HBZ
NM_001318932.2,2,FAM216B
NM_001011720.2,2,XKR9
NM_012192.4,2,TIMM10B
NM_003768.5,2,PEA15
NM_001291475.2,2,CCL4L2
NM_006482.3,2,DYRK2
NM_000554.6,2,CRX
NM_032827.7,2,ATOH8
NM_033043.2,2,CGB5
NM_002984.4,2,CCL4
NM_003413.4,2,ZIC3
NM_139249.4,2,MS4A6E
NM_003581.5,2,NCK2
NM_145267.3,2,SDHAF4
NM_001318777.2,2,TIRAP
NM_021214.2,2,ABHD17C
NM_153361.4,2,NIM1K
NM_001077620.3,2,PRCD
NM_002478.5,2,MYOD1
NM_002988.4,2,CCL18
NM_002727.4,2,SRGN
NM_207163.3,2,LMOD2
NM_181718.4,2,ASPHD1
NM_007129.5,2,ZIC2
NM_002045.4,2,GAP43
NM_001164579.2,2,MOSMO
NM_032476.4,2,MRPS6
NM_033296.3,2,MRFAP1
NM_005193.2,2,CDX4
NM_138465.4,2,GLI4
NM_005856.3,2,RAMP3
NM_015433.3,2,EEF1AKMT3
NM_016170.5,2,TLX2
NM_031286.4,2,SH3BGRL3
NM_001316897.2,2,SPACA9
NM_002201.6,2,ISG20
NM_014365.3,2,HSPB8
NM_198446.3,2,C1orf122
NM_001318503.2,2,DUSP9
NM_001369216.1,2,SMIM41
NM_199000.3,2,LHFPL3
NM_005222.4,2,DLX6
NM_173039.3,2,AQP11
NM_001351622.2,2,C3orf85
NM_007364.4,2,TMED3
NM_000198.4,2,HSD3B2
NM_019886.4,2,CHST7
NM_005314.3,2,GRPR
NM_000915.4,2,OXT
NM_006299.5,2,ZSCAN9
NM_021175.4,2,HAMP
NM_002467.6,2,MYC
NM_005672.5,2,PSCA
NM_006476.5,2,ATP5MG
NM_016487.5,2,MTRES1
NM_006273.4,2,CCL7
NM_198184.2,2,OSTN
NM_001361665.2,2,FGF2
NM_001195755.2,2,FFAR4
NM_005262.3,2,GFER
NM_170746.4,2,SELENOH
NM_001004301.4,2,ZNF813
NM_001008708.4,2,CHAC2
NM_001135863.2,2,ETFBKMT
NM_021624.4,2,HRH4
NM_001303264.2,2,TSC22D2
NM_014172.6,2,PHPT1
NM_178557.4,2,NAT8L
NM_080870.4,2,MUCL3
NM_173517.6,2,VKORC1L1
NM_001379228.1,2,MRAP
NM_001364708.1,2,SPEM3
NM_000551.4,2,VHL
NM_032834.4,2,ALG10
NM_001271874.2,2,AAR2
NM_001365788.1,2,ACOT6
NM_033315.4,2,RASL10B
NM_153608.4,2,ZNF114
NM_002990.5,2,CCL22
NM_004373.4,2,COX6A1
NM_021083.4,2,XK
NM_001008388.5,2,CISD2
NM_015554.3,2,GLCE
NM_138621.5,2,BCL2L11
NM_144574.4,2,WDR20
NM_014936.5,2,ENPP4
NM_080819.5,2,GPR78
NM_005953.5,2,MT2A
NM_006656.6,2,NEU3
NM_173540.3,2,FUT11
NM_024516.4,2,PAGR1
NM_015686.3,2,NALF2
NM_007102.3,2,GUCA2B
NM_203298.3,2,CHCHD1
NM_006328.4,2,RBM14
NM_138554.5,2,TLR4
NM_005946.3,2,MT1A
NM_024111.6,2,CHAC1
NM_022978.3,2,SERF1B
NM_001827.3,2,CKS2
NM_018975.4,2,TERF2IP
NM_012269.3,2,HYAL4
NM_001480.4,2,GALR1
NM_005938.4,2,FOXO4
NM_001291381.1,2,PRAMEF33
NM_032372.6,2,DYDC2
NM_017842.3,2,SLC48A1
NM_001370658.1,2,BTD
NM_001127895.2,2,CHST8
NM_000040.3,2,APOC3
NM_012240.3,2,SIRT4
NM_014943.5,2,ZHX2
NM_022770.4,2,GINS3
NM_001376223.1,2,ZNF587B
NM_005086.5,2,SSPN
NM_031949.5,2,TTLL2
NM_002986.3,2,CCL11
NM_000905.4,2,NPY
NM_021643.4,2,TRIB2
NM_017652.4,2,ZNF586
NM_001206641.3,2,COA6
NM_001102566.2,2,PCP4L1
NM_005949.4,2,MT1F
NM_001863.5,2,COX6B1
NM_080836.4,2,STK35
NM_001134663.2,2,SAMD13
NM_017549.5,2,EPDR1
NM_002066.3,2,GML
NM_001646.3,2,APOC4
NM_005853.6,2,IRX5
NM_173495.3,2,PTCHD1
NM_001008749.3,2,RAB19
NM_001010867.4,2,IBA57
NM_001145132.2,2,C5orf52
NM_020415.4,2,RETN
NM_001040185.3,2,ZNF765
NM_018283.4,2,NUDT15
NM_138347.5,2,ZNF551
NM_001011718.2,2,XKR7
NM_001302348.2,2,UMAD1
NM_001348129.2,2,NBDY
NM_001145720.2,2,ZBTB8B
NM_020124.3,2,IFNK
NM_018473.4,2,ACOT13
NM_001330236.2,2,LBHD2
NM_001040703.3,2,DEFB105B
NM_002415.2,2,MIF
NM_001099851.3,2,PRAMEF17
NM_001146157.3,2,FAM25A
NM_198507.3,2,FAM174A
NM_182504.4,2,TMEM270
NM_018696.3,2,ELAC1
NM_002452.4,2,NUDT1
NM_001371321.1,2,C2orf50
NM_017444.6,2,CHRAC1
NM_004464.4,2,FGF5
NM_014460.4,2,CSDC2
NM_001125.4,2,ADPRH
NM_182647.4,2,OPRL1
NM_001079906.2,2,ZNF331
NM_006635.4,2,ZNF460
NM_003452.4,2,ZNF189
NM_001938.3,2,DR1
NM_182548.4,2,LHFPL5
NM_001037161.2,2,ACOT1
NM_004282.4,2,BAG2
NM_033426.3,2,CIPC
NM_032414.3,2,PROK1
NM_001011671.3,2,CHCHD7
NM_012476.3,2,VAX2
NM_153256.4,2,PROSER2
NM_015379.5,2,BRI3
NM_152793.3,2,MTURN
NM_015206.3,2,MINAR1
NM_022968.2,2,SERF1A
NM_022767.4,2,AEN
NM_001271893.4,2,TWIST2
NM_024600.6,2,TMEM204
NM_173810.4,2,TTC9C
NM_015696.5,2,GPX7
NM_031435.4,2,THAP2
NM_020923.3,2,ZDBF2
NM_001010886.5,2,CLPSL1
NM_005954.4,2,MT3
NM_018316.3,2,KLHL26
NM_080626.6,2,BRI3BP
NM_001142462.3,2,OSR2
NM_005100.4,2,AKAP12
NM_182597.3,2,LSMEM1
NM_001989.5,2,EVX1
NM_004918.4,2,TCL1B
NM_002995.3,2,XCL1
NM_018337.4,2,ZNF444
NM_000862.3,2,HSD3B1
NM_001727.2,2,BRS3
NM_001142395.2,2,PRRG1
NM_020190.5,2,OLFML3
NM_001024401.3,2,SBK1
NM_001008397.4,2,GPX8
NM_032828.4,2,ZNF587
NM_001080461.3,2,UNCX
NM_178120.5,2,DLX1
NM_152679.4,2,SLC10A4
NM_004546.3,2,NDUFB2
NM_004096.5,2,EIF4EBP2
NM_001079827.2,2,CLRN2
NM_003823.4,2,TNFRSF6B
NM_001322374.2,2,CEBPZOS
NM_016480.5,2,PAIP2
NM_003251.4,2,THRSP
NM_152719.3,2,CBY2
NM_004435.2,2,ENDOG
NM_138281.3,2,DLX4
NM_001086521.2,2,NDUFAF8
NM_004048.4,2,B2M
NM_002996.6,2,CX3CL1
NM_002107.7,2,H3-3A
NM_181872.6,2,DMRT2
NM_001271907.2,2,SPATA33
NM_006552.2,2,SCGB1D1
NM_207510.4,2,LCNL1
NM_001195131.2,2,TSTD3
NM_021005.4,2,NR2F2
NM_024092.3,2,TMEM109
NM_022834.5,2,VWA1
NM_002620.4,2,PF4V1
NM_001162435.3,2,ANKRD66
NM_003420.4,2,ZNF35
NM_153442.4,2,GPR26
NM_001017980.4,2,VMA21
NM_001164442.2,2,SHISAL2B
NM_019605.5,2,SERTAD4
NM_023013.4,2,PRAMEF1
NM_030915.4,2,LBH
NM_024299.4,2,PPDPF
NM_001012507.4,2,CENPW
NM_020064.4,2,BARHL1
NM_001048225.4,2,DBNDD2
NM_032334.3,2,UTP23
NM_001013620.4,2,ALG10B
NM_002346.3,2,LY6E
NM_152539.3,2,TEX55
NM_005386.4,2,NNAT
NM_001826.3,2,CKS1B
NM_032331.4,2,EEF1AKMT4
NM_032521.3,2,PARD6B
NM_005593.3,2,MYF5
NM_032935.3,2,MT4
NM_203306.3,2,SMIM10L2A
NM_005811.5,2,GDF11
NM_001042690.2,2,MSANTD1
NM_002987.3,2,CCL17
NM_139162.4,2,MIEF2
NM_173490.8,2,TMEM171
NM_003979.4,2,GPRC5A
NM_001134462.2,2,NOTO
NM_001164379.3,2,FAM180B
NM_145914.3,2,ZSCAN21
NM_002411.4,2,SCGB2A2
NM_003133.6,2,SRP9
NM_005952.4,2,MT1X
NM_003582.4,2,DYRK3
NM_014245.5,2,RNF7
NM_171999.4,2,SALL3
NM_006269.2,2,RP1
NM_172005.2,2,WFDC13
NM_153230.3,2,FBXO39
NM_001084393.2,2,DDTL
NM_021205.6,2,RHOU
NM_199341.4,2,ZSWIM9
NM_018169.4,2,RESF1
NM_001375635.1,2,CDC42SE2
NM_001124.3,2,ADM
NM_006399.5,2,BATF
NM_002091.5,2,GRP
NM_001010873.3,2,TSPO2
NM_020782.2,2,KLHL42
NM_173484.4,2,KLF17
NM_004541.4,2,NDUFA1
NM_001134658.3,2,SLC35G1
NM_198474.4,2,OLFML1
NM_020437.5,2,ASPHD2
NM_153347.3,2,TMEM86A
NM_001537.4,2,HSBP1
NM_001544.5,2,ICAM4
NM_080821.3,2,FAM210B
NM_181840.1,2,KCNK18
NM_006205.3,2,PDE6H
NM_014505.6,2,KCNMB4
NM_006551.4,2,SCGB1D2
NM_020844.3,2,TRMT9B
NM_001351574.3,2,EXOC1L
NM_001694.4,2,ATP6V0C
NM_001201.5,2,BMP3
NM_173552.5,2,DIPK2A
NM_001253794.2,2,SMIM22
NM_017632.4,2,CDKN2AIP
NM_001105573.2,2,FBXO45
NM_005521.4,2,TLX1
NM_002245.4,2,KCNK1
NM_001352452.2,2,ZNF133
NM_173473.4,2,ANAPC16
NM_000483.5,2,APOC2
NM_001085451.2,2,LNP1
NM_005985.4,2,SNAI1
NM_001076674.3,2,TMUB2
NM_024954.5,2,UBTD1
NM_005213.4,2,CSTA
NM_000728.4,2,CALCB
NM_025231.3,2,ZSCAN16
NM_001236.4,2,CBR3
NM_019113.4,2,FGF21
NM_032587.4,2,CARD6
NM_000714.6,2,TSPO
NM_021182.3,1,HMHB1
NM_002700.3,1,POU4F3
NM_001171907.3,1,EOLA1
NM_183240.3,1,TMEM37
NM_018953.4,1,HOXC5
NM_001369817.2,1,LRRC8B
NM_153708.3,1,RTP1
NM_001008783.3,1,SLC35D3
NM_153364.4,1,FAM71C
NM_207344.4,1,SPRYD4
NM_175871.4,1,SWSAP1
NM_178518.3,1,TMEM102
NM_004202.3,1,TMSB4Y
NM_001867.3,1,COX7C
NM_138636.5,1,TLR8
NM_001803.3,1,CD52
NM_153368.3,1,GJD4
NM_001130404.1,1,PRR20B
NM_152261.4,1,TMEM263
NM_022054.4,1,KCNK13
NM_006228.5,1,PNOC
NM_004770.3,1,KCNB2
NM_152504.4,1,SHLD1
NM_005413.4,1,SIX3
NM_014033.4,1,METTL7A
NM_001009614.3,1,SPANXN1
NM_006742.3,1,PSKH1
NM_001002248.3,1,ANAPC11
NM_133497.4,1,KCNV2
NM_173821.3,1,RTP5
NM_016633.4,1,AHSP
NM_022454.4,1,SOX17
NM_054112.3,1,DEFB118
NM_000679.4,1,ADRA1B
NM_203402.3,1,FITM1
NM_001001874.3,1,TPD52L3
NM_007374.3,1,SIX6
NM_053064.5,1,GNG2
NM_015972.4,1,POLR1D
NM_000614.4,1,CNTF
NM_021225.5,1,OPRPN
NM_001252499.3,1,RHNO1
NM_138820.4,1,HIGD2A
NM_001126340.3,1,ORAI2
NM_018019.3,1,MED9
NM_003577.3,1,UTF1
NM_002073.4,1,GNAZ
NM_001347885.2,1,GVQW3
NM_001013646.4,1,FAM209B
NM_020351.4,1,COL8A1
NM_031440.2,1,RTP3
NM_024012.4,1,HTR5A
NM_033050.6,1,SUCNR1
NM_000953.3,1,PTGDR
NM_194324.4,1,TMSB15B
NM_006176.3,1,NRGN
NM_003008.3,1,SEMG2
NM_031452.4,1,RAMAC
NM_001451.3,1,FOXF1
NM_003824.4,1,FADD
NM_002036.4,1,ACKR1
NM_004575.3,1,POU4F2
NM_153324.4,1,DEFB123
NM_004864.4,1,GDF15
NM_017897.3,1,OXSM
NM_005519.2,1,HMX2
NM_019558.4,1,HOXD8
NM_181877.4,1,ZSCAN2
NM_018378.3,1,FBXL8
NM_152412.3,1,ZNF572
NM_001104629.2,1,C4orf19
NM_021192.3,1,HOXD11
NM_014699.4,1,ZNF646
NM_152291.3,1,MUC7
NM_197964.5,1,FMC1
NM_033113.3,1,ZNF628
NM_002725.4,1,PRELP
NM_022358.4,1,KCNK15
NM_138494.3,1,ZNF655
NM_004064.5,1,CDKN1B
NM_001085375.2,1,C1orf226
NM_145285.3,1,NKX2-3
NM_001017998.4,1,GNG10
NM_017409.4,1,HOXC10
NM_014213.4,1,HOXD9
NM_001321981.2,1,ZNF530
NM_004852.3,1,ONECUT2
NM_001382496.1,1,LLCFC1
NM_001302.5,1,CORT
NM_001384994.1,1,GUCA1ANB
NM_001385224.1,1,IL17D
NM_001145250.2,1,SP9
NM_004497.3,1,FOXA3
NM_004074.3,1,COX8A
NM_003435.5,1,ZNF134
NM_001367909.1,1,ZNF678
NM_001130514.3,1,ERICH4
NM_032728.4,1,PLPP7
NM_033513.3,1,TPGS1
NM_001549.6,1,IFIT3
NM_001124767.2,1,SMIM4
NM_003673.4,1,TCAP
NM_004744.5,1,LRAT
NM_153325.4,1,DEFB125
NM_000674.3,1,ADORA1
NM_003746.3,1,DYNLL1
NM_019079.5,1,L1TD1
NM_001005214.4,1,LRRC52
NM_199285.3,1,PRR19
NM_005538.4,1,INHBC
NM_153271.2,1,SNX33
NM_001130406.1,1,PRR20D
NM_001039958.2,1,MESP2
NM_006897.3,1,HOXC9
NM_145662.4,1,SPANXA2
NM_176823.4,1,S100A7A
NM_015991.4,1,C1QA
NM_001195545.2,1,LRRC3C
NM_001507.1,1,MLNR
NM_007225.4,1,NXPH3
NM_000523.4,1,HOXD13
NM_001200.4,1,BMP2
NM_024501.3,1,HOXD1
NM_006271.2,1,S100A1
NM_138358.4,1,TIMM29
NM_001029888.3,1,FAM24A
NM_020378.4,1,NAT14
NM_004794.3,1,RAB33A
NM_172369.5,1,C1QC
NM_000407.5,1,GP1BB
NM_005980.3,1,S100P
NM_018389.5,1,SLC35C1
NM_015969.3,1,MRPS17
NM_015660.3,1,GIMAP2
NM_031901.6,1,MRPS21
NM_001145474.4,1,TEX38
NM_024509.2,1,LRFN3
NM_152288.3,1,ORAI3
NM_001080836.3,1,MEIG1
NM_001277397.2,1,RFPL4AL1
NM_001001888.4,1,VCX3B
NM_001992.5,1,F2R
NM_031296.3,1,RAB33B
NM_080655.3,1,MSANTD3
NM_001130407.1,1,PRR20E
NM_033362.4,1,MRPS12
NM_012328.3,1,DNAJB9
NM_003943.5,1,STBD1
NM_016486.4,1,TMEM69
NM_000956.4,1,PTGER2
NM_138499.4,1,PWWP2B
NM_001365197.1,1,SMIM33
NM_014402.5,1,UQCRQ
NM_203403.2,1,LURAP1L
NM_153456.4,1,HS6ST3
NM_031911.5,1,C1QTNF7
NM_078626.3,1,CDKN2C
NM_030567.5,1,PRR7
NM_145270.3,1,PRR35
NM_175575.6,1,WFIKKN2
NM_001099667.3,1,ARMS2
NM_001042493.3,1,SMIM8
NM_015995.4,1,KLF13
NM_144614.4,1,MBD3L2
NM_058182.5,1,SMIM11A
NM_001003845.3,1,SP5
NM_001142311.2,1,TMEM169
NM_001312909.2,1,FAM111A
NM_017410.3,1,HOXC13
NM_005383.2,1,NEU2
NM_001017921.4,1,VMAC
NM_030641.4,1,APOL6
NM_002896.4,1,RBM4
NM_032848.3,1,RITA1
NM_001162995.3,1,SMIM5
NM_178161.3,1,PTF1A
NM_004503.4,1,HOXC6
NM_173485.6,1,TSHZ2
NM_003614.2,1,GALR3
NM_173860.3,1,HOXC12
NM_005462.5,1,MAGEC1
NM_178477.5,1,BANF2
NM_001242739.2,1,ZNF691
NM_080552.3,1,SLC32A1
NM_033318.5,1,SMDT1
